"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Dietary restrictions","reviewContext/Group size","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking options","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Recommended dishes","reviewContext/Reservation","reviewContext/Seating type","reviewContext/Service","reviewContext/Special events","reviewContext/Vegetarian offerings","reviewContext/Vegetarian options","reviewContext/Wait time","reviewContext/Wheelchair accessibility","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","1","33.7710288","-84.3912978","Matthew Grant","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-02-24T05:56:43.273Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURzcE1lVDhBRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURzcE1lVDhBRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDspMeT8AE%7CCgwIm8vN8gUQgITDggE%7C?hl=en","113161399263281410420","14","https://lh3.googleusercontent.com/a-/ALV-UjU7i26p6djP_KWL_QmyWMfeHEIDhnSC-ATOFUVuIvXG28uRBkFf=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/113161399263281410420?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","1","Georgia","120 North Ave NW","false","This place is very very subpar for the price and I know firsthand because I eat here just about everyday as a student. They claim to be an ""all-you-care-to-eat"" dining option. That is a lie. For most of the menu options there is someone there to serve you, so you can't serve yourself unless it's pizza, salad, soup, or dessert. Speaking of menu options, there's not alot to choose from. Don't like today's main dish and 3 side dishes? Then you gotta go to the grill, get pizza, get a sandwich from the deli, or go to the Wok (if its open). If you want something from the grill then you'll have to wait for it. They don't do pregrilled burgers anymore, which is fine..but they also don't do premade French toast and pancakes for breakfast on weekdays, so good luck if you're in a rush. They do have vegan food, however it is usually 1 main dish a day and it changes everyday. Overall, the food is just mediocre and is generally unsatisfying. Which is terrible for students at such a demanding school. Also, $16 for dinner at this place is absolutely ridiculous. Save your money and your time and go eat somewhere else if you can.",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Sara Oliveros","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-02-12T03:16:29.780Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNzZzRLeXVBRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzZzRLeXVBRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICsg4KyuAE%7CCgwIjdyN8gUQyOey9AI%7C?hl=en","106529797540218823765","1","https://lh3.googleusercontent.com/a-/ALV-UjVZ0Yw-rvXVoRenW-HMggiWEsFBwmQMJEUiVbsg_4LaVb0C1pP1Hw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/106529797540218823765?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","3","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","false","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Ronnie Middlebrooks","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-02-08T18:23:40.494Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNzcGFMNWlBRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzcGFMNWlBRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICspaL5iAE%7CCgwIrPn78QUQ2LjW6wE%7C?hl=en","109569479319730349714","1","https://lh3.googleusercontent.com/a/ACg8ocKG01tE0IMiB3tw7mcEGEYCroTqTkVAdQTV2vnchwKv57HYHQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109569479319730349714?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Adam Ernest","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-02-08T04:53:22.456Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNzLWRILXl3RRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzLWRILXl3RRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICs-dH-ywE%7CCgwIwv348QUQkN3e2QE%7C?hl=en","103999044761709583163","24","https://lh3.googleusercontent.com/a-/ALV-UjVv24q64KcHi6kv5a4wZQFA67gzsqeGLcpFrlZYP3K-FsCtsCGw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/103999044761709583163?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","1","33.7710288","-84.3912978","Ryan Lynch","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-02-07T08:38:37.832Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNzbWZxUTNnRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzbWZxUTNnRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICsmfqQ3gE%7CCgwIjcT08QUQ6LuAjQM%7C?hl=en","108298131845208125535","43","https://lh3.googleusercontent.com/a-/ALV-UjVrJ8Yp5Scr0ipF-QCqJ2Acttzr_Twk8MvW73hPEcu629qsoSjG=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108298131845208125535?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","3","Georgia","120 North Ave NW","false","it's alright. not THAT bad, but don't have high hopes",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","false","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Anshul Vardhan","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","Edited 6 years ago","2020-01-28T04:57:31.960Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNzOUx2NTJBRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzOUx2NTJBRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICs9Lv52AE%7CCgwIu_6-8QUQgNmNygM%7C?hl=en","114247504234118101648","5","https://lh3.googleusercontent.com/a-/ALV-UjUXWnqa_LTE7oHQrTNR9NXuG9ryt6TAtVxzKt4Fe4xzgPUFAXc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114247504234118101648?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","3","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","1","33.7710288","-84.3912978","Steve Zakharov","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-01-21T23:33:11.164Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNzaElLbnd3RRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzaElLbnd3RRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICshIKnwwE%7CCgsIt5Se8QUQ2JWbTg%7C?hl=en","110968549790013142932","42","https://lh3.googleusercontent.com/a/ACg8ocKGvwhy_cOkxCiebpBGlzd-7E2YHOy7c6l9iTGF7Wox92YM5Q=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/110968549790013142932?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false","Many people will tell you that this place is not worth going to. At the same time I have to say that throughout my 4 years at GT this place has improved a lot. Now that’s have many options, usually lots of food (except weekend afternoons), which is often not bad at all. However the reason for this review is actually their recent improvement in responsiveness. Last month they removed my favorite item from their menu. I was disappointed, but the staff told me to fill out an online form. To my surprise this item returned the next week. This place is reliable and starting to care about its customers",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Alan Jarvis","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-01-14T02:53:46.584Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURNeDZMbVFnEAE",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNeDZMbVFnEAE!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDMx6LmQg%7CCgwIutr08AUQ4IjvlgI%7C?hl=en","106005859757571274960","133","https://lh3.googleusercontent.com/a-/ALV-UjVLvK1QZxh2uAtaiX6KdPofCXGKHEAHsYzE9KZmURz_rni4Nlph=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106005859757571274960?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false","It's GaTech ! Great quality choices, veggies, prices.",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","N M","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-01-13T00:42:11.193Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURNMjlTMVpREAE",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNMjlTMVpREAE!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDM29S1ZQ%7CCgsI4_nu8AUQ6IaQXA%7C?hl=en","104471138306862554531","22","https://lh3.googleusercontent.com/a-/ALV-UjVA_PltKGHfGLmOuKnnUclPvGPtD4ofUvzDjlrMECtDEAbxLTbk=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/104471138306862554531?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","false","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Tameka Choates","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2020-01-02T17:37:48.159Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURNMGNuUUtnEAE",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNMGNuUUtnEAE!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDM0cnQKg%7CCgsI7NS48AUQuO75Sw%7C?hl=en","116232170269571827606","0","https://lh3.googleusercontent.com/a-/ALV-UjUYHWzTFYHU8vWk0v0VYn0pk1YbYZT66vNS-hcLGh1JObVTZKc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116232170269571827606?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","true","/g/11bwkb7t4r","en","0","33.7710288","-84.3912978","Carlos Garcia (Garcy)","Hotel District",,"false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2019-12-21T01:22:15.797Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURNbkpfWGdnRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNbkpfWGdnRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgIDMnJ_XggE%7CCgwIx-f17wUQoJ6b_AI%7C?hl=en","108950688648443645766","32","https://lh3.googleusercontent.com/a-/ALV-UjVA-6sQ5S81zkcabocamiF-phuSO_W1xlicw0xu4vjCcfpVvKqCAw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108950688648443645766?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","5","Georgia","120 North Ave NW","false",,,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
"120 North Ave NW, Atlanta, GA 30332","Cafeteria","Cafeteria","15375120884767930142","Atlanta","US","0x88f50463425fe343:0xd55f66fbdb48371e","https://lh3.googleusercontent.com/gps-cs-s/AHVAweohZCDF0wwCEln04Qk_kpn1N5mAZm4e7s7w324l2hcI69eMoJxxG47Xd0G1gE9as09ykgQ9PvGl3y5e6S8tgyHalTW2C17EZZcGADFVAsmIFaWDifrcn7GnFZ79EK3wQ6aMRQqi4w=w408-h544-k-no","false","false","/g/11bwkb7t4r","en","5","33.7710288","-84.3912978","Lindsay Nyquist","Hotel District","en","false","ChIJQ-NfQmME9YgRHjdI2_tmX9U","30332","$10–20","6 years ago","2019-12-11T18:10:04.797Z",,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNNdjU2bTFBRRAB",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNNdjU2bTFBRRAB!2m1!1s0x0:0xd55f66fbdb48371e!3m1!1s2@1:CIHM0ogKEICAgICMv56m1AE%7CCgwI_OHE7wUQkNmX_AI%7C?hl=en","102134024198430176656","14","https://lh3.googleusercontent.com/a/ACg8ocIAIpjmSsttkH9JEvQPIrWZUh7VpsccO9eSMf6y6SSxeWMZ6A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102134024198430176656?hl=en","306","2026-03-07T17:33:46.712Z","Direct Detail URL: https://www.google.com/maps/place/North+Avenue+Dining+Hall/@33.7710284,-84.4015761,15z/data=!3m1!4b1!4m6!3m5!1s0x88f50463425fe343:0xd55f66fbdb48371e!8m2!3d33.7710288!4d-84.3912978!16s%2Fg%2F11bwkb7t4r?entry=ttu&g_ep=EgoyMDI2MDMwNC4xIKXMDSoASAFQAw%3D%3D","2","Georgia","120 North Ave NW","false","One of my friends got mono from the cups here. I’m not even kidding. The plates actually have dried food on them. I have to check my plate before I use it. It is gross and simply put, dirty. Food options are better and in more variety than West Village. Not terrible for a dining hall. However, still really bad! Don’t eat here. Georgia tech, you can do better for your students... this is a joke.",,"North Avenue Dining Hall","3.3",,"https://www.google.com/maps/search/?api=1&query=North%20Avenue%20Dining%20Hall&query_place_id=ChIJQ-NfQmME9YgRHjdI2_tmX9U",
